quarter_region,province_full,city,year,predicted_eok,actual_eok,abs_error_eok,ape_pct
강원,강원특별자치도,화천군,2022,15814.153136497585,15300.56,513.5931364975859,3.356695026179342
강원,강원특별자치도,횡성군,2021,14712.484466643755,14555.03,157.45446664375413,1.0817873040711983
강원,강원특별자치도,횡성군,2022,15082.446927219671,15224.92,142.47307278032895,0.9357886463792844
경기도,경기도,가평군,2021,17440.12376996133,18217.739999999998,777.6162300386677,4.268456076542249
경기도,경기도,가평군,2022,18893.76819966266,19641.04,747.2718003373411,3.804644765945903
경기도,경기도,가평군,2023,19984.085561033287,19872.35,111.73556103328883,0.5622664709170724
경기도,경기도,고양시,2021,221922.78645140375,222128.64,205.85354859626386,0.09267312337403401
경기도,경기도,고양시,2022,230086.56871274736,224002.27,6084.298712747375,2.7161772569301976
경기도,경기도,고양시,2023,228920.68200414148,228662.93,257.75200414148276,0.11272137733102727
경기도,경기도,과천시,2021,43246.02173856106,43852.59,606.568261438937,1.383198259074178
경기도,경기도,과천시,2022,44962.09426106006,53777.66,8815.565738939942,16.39261682070202
경기도,경기도,과천시,2023,55138.99544558063,63554.19,8415.194554419373,13.240975228256977
경기도,경기도,광명시,2021,73895.23380693713,78067.22,4171.986193062869,5.344094734080282
경기도,경기도,광명시,2022,80431.88396169156,82411.73,1979.8460383084312,2.402383784818534
경기도,경기도,광명시,2023,84017.1567667794,89681.49,5664.333233220605,6.3160561150585295
경기도,경기도,광주시,2021,106792.77589793543,109389.82,2597.0441020645812,2.37411863559569
경기도,경기도,광주시,2022,113166.74495860729,110985.6,2181.144958607285,1.9652504096092511
경기도,경기도,광주시,2023,113240.4482265545,111187.23999999999,2053.208226554503,1.8466221722515133
경기도,경기도,구리시,2021,36100.88077811968,36118.75,17.869221880318946,0.04947353349802788
경기도,경기도,구리시,2022,37389.690006239754,36261.34,1128.350006239758,3.1117162417046864
경기도,경기도,구리시,2023,36997.7974813167,36561.479999999996,436.3174813167061,1.1933802496964185
경기도,경기도,군포시,2021,80772.24305965337,78580.93,2191.313059653374,2.7886066755043166
경기도,경기도,군포시,2022,81358.95557461386,84107.98,2749.024425386131,3.2684466151560545
경기도,경기도,군포시,2023,86545.66265457917,86381.83,163.83265457916423,0.1896610138719731
경기도,경기도,김포시,2021,152396.9972659728,152268.68,128.31726597281522,0.08427029509470708
경기도,경기도,김포시,2022,156753.82763646974,151429.53,5324.297636469739,3.516023351898232
경기도,경기도,김포시,2023,154125.77207509973,150443.27,3682.5020750997355,2.447767902877766
경기도,경기도,남양주시,2021,131791.4075757274,129841.0,1950.4075757274113,1.5021507657268591
경기도,경기도,남양주시,2022,134031.1460557943,127534.48999999999,6496.656055794301,5.094038526985368
경기도,경기도,남양주시,2023,129698.91848310888,127716.86,1982.0584831088781,1.5519160767880436
경기도,경기도,동두천시,2021,15577.405113129475,15689.09,111.68488687052559,0.7118633832206048
경기도,경기도,동두천시,2022,16272.763733950198,16244.49,28.27373395019822,0.17405122567835754
경기도,경기도,동두천시,2023,16610.38636313409,16567.23,43.1563631340905,0.260492328132648
경기도,경기도,부천시,2021,185344.1894264048,178318.27,7025.919426404813,3.940100712285294
경기도,경기도,부천시,2022,184072.05493884502,183373.87,698.184938845021,0.38074396250950093
경기도,경기도,부천시,2023,186841.60291332917,185011.27,1830.3329133291845,0.9893088747129754
경기도,경기도,성남시,2021,501109.53348657786,497169.38,3940.153486577852,0.7925173281141836
경기도,경기도,성남시,2022,510671.79302221467,502729.87,7941.9230222146725,1.5797595281566763
경기도,경기도,성남시,2023,514447.56391011947,530031.71,15584.146089880494,2.940229008162643
경기도,경기도,수원시,2021,350045.80699153704,361510.23,11464.423008462938,3.17125825414759
경기도,경기도,수원시,2022,372604.66602025717,370544.25,2060.4160202571657,0.5560512732979032
경기도,경기도,수원시,2023,377810.07581336936,364374.10000000003,13435.975813369325,3.687412418547126
경기도,경기도,시흥시,2021,179641.25452229122,174967.0,4674.254522291216,2.6715063539360084
경기도,경기도,시흥시,2022,180222.96949773218,173433.52000000002,6789.449497732159,3.9147273824184383
경기도,경기도,시흥시,2023,176216.30617494127,174254.82,1961.4861749412667,1.1256424212204095
경기도,경기도,안산시,2021,266350.095441008,250720.13999999998,15629.955441008002,6.23402469422999
경기도,경기도,안산시,2022,258233.51570924977,253156.91,5076.605709249765,2.0053198268416867
경기도,경기도,안산시,2023,257757.3477179336,255878.19,1879.1577179335873,0.7343954238278718
경기도,경기도,안성시,2021,102778.92588109898,99665.92,3113.0058810989867,3.1234406716949854
경기도,경기도,안성시,2022,102787.98274754695,103459.34,671.3572524530464,0.6489092743613544
경기도,경기도,안성시,2023,105586.9833799025,109324.24,3737.2566200975125,3.4185068380969423
경기도,경기도,안양시,2021,191705.53382329035,189028.55,2676.9838232903567,1.4161796317489377
경기도,경기도,안양시,2022,194686.4021903302,193099.0,1587.4021903302055,0.8220664997385826
경기도,경기도,안양시,2023,197210.2170714904,208793.56,11583.342928509606,5.547749139633237
경기도,경기도,양주시,2021,71740.97607772231,75571.91,3830.9339222776907,5.069256450283829
경기도,경기도,양주시,2022,77804.07266592339,79556.82,1752.7473340766155,2.2031390069092947
경기도,경기도,양주시,2023,80888.85285289446,78321.75,2567.102852894459,3.27763725005437
경기도,경기도,양평군,2021,20520.458870392315,23322.95,2802.491129607686,12.016023400160297
경기도,경기도,양평군,2022,24156.685553795753,22922.48,1234.205553795753,5.384258395233645
경기도,경기도,양평군,2023,23344.550191362752,22894.04,450.51019136275136,1.967805557091502
경기도,경기도,여주시,2021,39259.40806433413,40639.9,1380.491935665872,3.3968881214419127
경기도,경기도,여주시,2022,42189.353308255646,42319.25,129.89669174435403,0.30694469241386374
경기도,경기도,여주시,2023,43607.86498785605,42537.33,1070.5349878560519,2.5166953070539497
경기도,경기도,연천군,2021,18025.461677167335,17738.82,286.64167716733573,1.6159004779761885
경기도,경기도,연천군,2022,18448.573322099528,18349.86,98.71332209952743,0.5379513636590547
경기도,경기도,연천군,2023,18991.611313596663,17874.43,1117.1813135966622,6.2501646967017255
경기도,경기도,오산시,2021,59096.52803507622,57750.44,1346.0880350762163,2.3308706134121513
경기도,경기도,오산시,2022,59556.577423616625,60631.479999999996,1074.9025763833706,1.7728456840957383
경기도,경기도,오산시,2023,61815.46987615734,64068.39000000001,2252.9201238426685,3.516430058321535
경기도,경기도,용인시,2021,338624.7766581936,334377.29,4247.486658193637,1.2702676842059568
경기도,경기도,용인시,2022,344684.24377806514,333348.47000000003,11335.773778065108,3.4005777131855766
경기도,경기도,용인시,2023,340600.98272825667,342699.18,2098.1972717433237,0.6122562860358532
경기도,경기도,의왕시,2021,42299.248022979526,41828.36,470.888022979525,1.1257625758684418
경기도,경기도,의왕시,2022,43159.89111023594,47141.03,3981.1388897640572,8.445167383411132
경기도,경기도,의왕시,2023,48295.194150987125,47476.659999999996,818.5341509871287,1.7240769485198173
경기도,경기도,의정부시,2021,75222.14265083555,72135.72,3086.4226508355496,4.27863290313807
경기도,경기도,의정부시,2022,74704.99173669818,74198.53,506.4617366981838,0.6825765102060429
경기도,경기도,의정부시,2023,75807.4105440929,74232.38,1575.0305440928933,2.1217567644913085
경기도,경기도,이천시,2021,219037.12167213153,237463.22000000003,18426.0983278685,7.759558860470476
경기도,경기도,이천시,2022,244269.18801177165,243085.84,1183.3480117716535,0.48680252694753984
경기도,경기도,이천시,2023,248029.80506380825,215115.33,32914.47506380826,15.300850508333491
경기도,경기도,파주시,2021,221212.787749897,231764.59999999998,10551.812250102987,4.552814472142418
경기도,경기도,파주시,2022,238576.7199666246,232335.85,6240.869966624596,2.686141620686001
경기도,경기도,파주시,2023,236588.01587645695,235639.08,948.9358764569624,0.40270734228675586
경기도,경기도,평택시,2021,322910.12856312364,330751.49,7841.361436876352,2.3707713113783258
경기도,경기도,평택시,2022,339818.06164368853,375068.25,35250.18835631147,9.39833973051877
경기도,경기도,평택시,2023,381269.8548715635,395493.95999999996,14224.105128436466,3.5965416838316484
경기도,경기도,포천시,2021,71926.04099385015,71726.62,199.420993850159,0.27802926423991403
경기도,경기도,포천시,2022,74004.77013000999,70695.59,3309.1801300099905,4.680886219366711
경기도,경기도,포천시,2023,71946.79207182705,70702.62,1244.1720718270517,1.7597255544802324
경기도,경기도,하남시,2021,76348.35616444192,78962.98,2614.6238355580717,3.3112020791997363
경기도,경기도,하남시,2022,81221.78709895226,78914.54,2307.24709895227,2.923728756389216
경기도,경기도,하남시,2023,80016.68178428231,77122.9,2893.7817842823133,3.7521693093521034
경기도,경기도,화성시,2021,783859.5180020591,825731.65,41872.131997940945,5.070912807803958
경기도,경기도,화성시,2022,847295.9879074462,899681.45,52385.46209255373,5.822667800092325
경기도,경기도,화성시,2023,913985.3081863656,901921.7999999999,12063.50818636571,1.3375337181522513
경남,경상남도,거제시,2021,80423.63842068383,76701.05,3722.5884206838236,4.853373481437116
경남,경상남도,거제시,2022,78988.65552182005,75775.12,3213.5355218200566,4.240884767744422
경남,경상남도,거창군,2021,14916.947742055596,14489.54,427.407742055595,2.9497675016294167
경남,경상남도,거창군,2022,15030.741768594598,14757.460000000001,273.28176859459745,1.8518211710863346
경남,경상남도,고성군,2021,16550.329604183004,16356.51,193.81960418300332,1.1849691907564837
경남,경상남도,고성군,2022,16914.216595404578,17350.06,435.84340459542364,2.5120570453094895
경남,경상남도,김해시,2021,149990.16960533973,148528.59,1461.5796053397353,0.9840392380616656
경남,경상남도,김해시,2022,153020.90577715522,156665.81,3644.9042228447797,2.326547332085271
경남,경상남도,남해군,2021,9630.144870676037,9459.75,170.3948706760366,1.8012618798175066
경남,경상남도,남해군,2022,9850.401954793351,9704.72,145.6819547933519,1.5011453683707714
경남,경상남도,밀양시,2021,31020.2477730997,29398.0,1622.2477730997016,5.518224957819244
경남,경상남도,밀양시,2022,30463.479860187348,30126.91,336.56986018734824,1.1171735175872608
경남,경상남도,사천시,2021,43219.47624739754,40744.03,2475.4462473975436,6.075604812281808
경남,경상남도,사천시,2022,42079.392294483914,42545.46,466.06770551608497,1.0954581417525748
경남,경상남도,산청군,2021,9139.872837358358,8845.789999999999,294.08283735835903,3.324551423426953
경남,경상남도,산청군,2022,9194.297339716039,9090.9,103.39733971603891,1.1373718742483023
경남,경상남도,양산시,2021,95397.9790230219,92088.32,3309.6590230218862,3.5940052148001898
경남,경상남도,양산시,2022,95199.39234737039,96081.68,882.2876526296022,0.9182683448391018
경남,경상남도,의령군,2021,8972.171120641266,8888.86,83.311120641265,0.9372531532869796
경남,경상남도,의령군,2022,9220.047125343528,8842.41,377.63712534352817,4.270748872123416
경남,경상남도,진주시,2021,77028.00240164388,75165.43000000001,1862.5724016438762,2.477964140754435
경남,경상남도,진주시,2022,78090.79804443661,77546.87,543.9280444366159,0.7014184382124203
경남,경상남도,창녕군,2021,23004.65429107725,22454.48,550.1742910772518,2.4501760498450724
경남,경상남도,창녕군,2022,23249.73838274821,23386.15,136.41161725178972,0.5833008736016391
경남,경상남도,창원시,2021,401829.322335481,390520.04,11309.282335481024,2.8959544138838624
경남,경상남도,창원시,2022,402818.7298597282,404310.38,1491.6501402718131,0.36893688959254844
경남,경상남도,통영시,2021,26311.709744570784,26790.649999999998,478.9402554292137,1.7877142041317167
경남,경상남도,통영시,2022,27739.81818764886,27261.96,477.8581876488606,1.752838708768044
경남,경상남도,하동군,2021,11241.072115682524,11359.87,118.79788431747693,1.0457679913368456
경남,경상남도,하동군,2022,11807.296331018886,11258.77,548.5263310188857,4.871991620922052
경남,경상남도,함안군,2021,36132.86010618689,34595.1,1537.7601061868918,4.445022867940523
경남,경상남도,함안군,2022,35679.783145935224,36015.41,335.62685406477976,0.9318979127678395
경남,경상남도,함양군,2021,9213.71519270788,9454.76,241.04480729212082,2.5494545318138253
경남,경상남도,함양군,2022,9844.37325238384,9568.08,276.2932523838408,2.8876561690939124
경남,경상남도,합천군,2021,10614.380934200051,10171.77,442.6109342000509,4.351365929430679
경남,경상남도,합천군,2022,10571.113536666438,10415.369999999999,155.74353666643947,1.495324089940535
경북,경상북도,경산시,2021,78873.89854460358,75363.11,3510.78854460358,4.658497432767278
경북,경상북도,경산시,2022,77813.22749289339,76616.55,1196.6774928933883,1.5619046966920178
경북,경상북도,경산시,2023,77969.7567860021,78286.25,316.4932139979064,0.40427688642374165
경북,경상북도,경주시,2021,98930.81496232655,99327.55,396.7350376734539,0.39942094381010496
경북,경상북도,경주시,2022,102627.29117897361,104394.62,1767.3288210263854,1.6929309393782799
경북,경상북도,경주시,2023,106436.01518713556,105391.29,1044.7251871355693,0.9912822844616186
경북,경상북도,고령군,2021,13056.02215754937,12784.33,271.6921575493707,2.125196686485492
경북,경상북도,고령군,2022,13186.47547613167,13082.2,104.27547613167008,0.7970790549882287
경북,경상북도,고령군,2023,13381.457682838725,12560.31,821.1476828387258,6.537638663685258
경북,경상북도,구미시,2021,293013.2228633671,284241.33999999997,8771.882863367151,3.0860686427129678
경북,경상북도,구미시,2022,291975.53741970577,279798.14999999997,12177.387419705803,4.352204408680259
경북,경상북도,구미시,2023,284602.29858641967,288849.59,4247.2914135803585,1.4704162860609766
경북,경상북도,군위군,2021,6724.262245038056,6385.11,339.1522450380562,5.311611625141246
경북,경상북도,군위군,2022,6591.163138103136,5985.25,605.9131381031357,10.123439089480568
경북,경상북도,군위군,2023,6104.073826973587,5613.7300000000005,490.34382697358615,8.734724095629574
경북,경상북도,김천시,2021,49834.12770796878,47909.850000000006,1924.277707968773,4.016455296705736
경북,경상북도,김천시,2022,49496.681439739325,51801.350000000006,2304.6685602606813,4.449051154575471
경북,경상북도,김천시,2023,53134.43829256767,50675.49,2458.948292567671,4.85234240964946
경북,경상북도,문경시,2021,15249.69890867035,15060.36,189.33890867035007,1.2572004166590312
경북,경상북도,문경시,2022,15582.246209086743,15206.640000000001,375.6062090867417,2.470014474510751
경북,경상북도,문경시,2023,15502.37551969915,15036.11,466.2655196991491,3.1009717253940616
경북,경상북도,봉화군,2021,8593.1882647971,7380.75,1212.4382647970997,16.427033361068993
경북,경상북도,봉화군,2022,7592.79971333888,7406.75,186.04971333887988,2.511894060672763
경북,경상북도,봉화군,2023,7543.671091260066,7433.98,109.69109126006606,1.4755365397817328
경북,경상북도,상주시,2021,19664.6327873932,19561.74,102.89278739319707,0.5259899548465374
경북,경상북도,상주시,2022,20234.338395858085,19863.97,370.3683958580841,1.86452353612135
경북,경상북도,상주시,2023,20363.33466831571,19049.54,1313.7946683157097,6.896726473792595
경북,경상북도,성주군,2021,18517.433076252746,18327.27,190.16307625274567,1.0375963045928045
경북,경상북도,성주군,2022,18915.233876552713,18628.57,286.6638765527132,1.5388399461295912
경북,경상북도,성주군,2023,19010.810798734565,18843.48,167.33079873456518,0.8880036953607571
경북,경상북도,안동시,2021,56214.645236870514,56958.06,743.4147631294836,1.305196776592257
경북,경상북도,안동시,2022,58869.83385969665,58521.17,348.66385969665134,0.5957909927239174
경북,경상북도,안동시,2023,59736.215612152024,61184.34,1448.1243878479727,2.3668219479820696
경북,경상북도,영덕군,2021,8332.394835833897,7491.35,841.0448358338963,11.226879478784149
경북,경상북도,영덕군,2022,7729.744487141607,7677.06,52.68448714160695,0.6862586347066058
경북,경상북도,영덕군,2023,7822.081419774294,7429.71,392.3714197742938,5.281113526292329
경북,경상북도,영양군,2021,3309.1863513913063,3128.69,180.49635139130623,5.7690711253370015
경북,경상북도,영양군,2022,3218.727234387499,3242.46,23.732765612501225,0.731937035846278
경북,경상북도,영양군,2023,3299.7004809954183,3281.7799999999997,17.92048099541853,0.5460597905837238
경북,경상북도,영주시,2021,28051.74984316733,27319.74,732.0098431673287,2.6794173120510245
경북,경상북도,영주시,2022,28244.6151574218,27680.969999999998,563.6451574218008,2.0362189526660406
경북,경상북도,영주시,2023,28181.874794580304,27856.67,325.20479458030604,1.167421642932576
경북,경상북도,영천시,2021,38923.10284998855,37704.259999999995,1218.8428499885558,3.2326396274281897
경북,경상북도,영천시,2022,38941.71498263015,38330.76,610.9549826301445,1.593902606236204
경북,경상북도,영천시,2023,39291.79758345876,41077.51,1785.7124165412388,4.3471778511921455
경북,경상북도,예천군,2021,10441.441252027013,10945.99,504.54874797298726,4.609439145961098
경북,경상북도,예천군,2022,11272.283495883177,11087.81,184.47349588317775,1.6637505141518276
경북,경상북도,예천군,2023,11322.972635048294,10679.41,643.5626350482944,6.026200277433813
경북,경상북도,울릉군,2021,3335.1716669956254,3662.07,326.89833300437476,8.926599792040424
경북,경상북도,울릉군,2022,3781.529223235702,3538.1099999999997,243.41922323570225,6.879922422867075
경북,경상북도,울릉군,2023,3607.274071486038,4108.32,501.0459285139618,12.195883682720963
경북,경상북도,울진군,2021,14250.59641373172,12265.98,1984.616413731721,16.179843874942897
경북,경상북도,울진군,2022,12601.7042344309,12515.9,85.80423443089967,0.6855618407857179
경북,경상북도,울진군,2023,12743.22781273264,10792.640000000001,1950.5878127326396,18.07331489545319
경북,경상북도,의성군,2021,10724.590251711208,10305.9,418.6902517112085,4.062626764389413
경북,경상북도,의성군,2022,10670.741811913278,10340.13,330.61181191327887,3.197366105776996
경북,경상북도,의성군,2023,10589.776167325865,10290.210000000001,299.5661673258637,2.9111764223068692
경북,경상북도,청도군,2021,8393.554638130532,8254.72,138.83463813053277,1.6818818582645174
경북,경상북도,청도군,2022,8570.172120364046,8360.26,209.91212036404613,2.5108324425800888
경북,경상북도,청도군,2023,8623.596121921373,8860.37,236.7738780786276,2.672279804101043
경북,경상북도,청송군,2021,6397.731943979291,6073.81,323.9219439792905,5.333093132305596
경북,경상북도,청송군,2022,6276.463460494209,6084.8099999999995,191.65346049420987,3.1497032856278153
경북,경상북도,청송군,2023,6217.359052446463,6025.22,192.1390524464623,3.188913474470016
경북,경상북도,칠곡군,2021,40203.954816553836,38341.439999999995,1862.5148165538412,4.857707004624348
경북,경상북도,칠곡군,2022,39640.047613905255,42664.93,3024.882386094745,7.0898566717319005
경북,경상북도,칠곡군,2023,43665.09532443023,42589.26,1075.835324430227,2.5260718886175226
경북,경상북도,포항시,2021,175393.06055896057,174236.4,1156.6605589605751,0.6638455334020762
경북,경상북도,포항시,2022,180451.25920594277,172324.06,8127.199205942772,4.716230110840455
경북,경상북도,포항시,2023,176871.87868858146,185037.44,8165.56131141854,4.412923844719501
광주,광주광역시,광산구,2021,148056.75053357685,150242.74619663373,2185.9956630568777,1.4549758430239983
광주,광주광역시,광산구,2022,154829.7643901808,150530.09154951316,4299.672840667627,2.856354365036279
광주,광주광역시,광산구,2023,153644.1263937938,148399.4146937861,5244.711700007698,3.5341862438136076
광주,광주광역시,남구,2021,34600.843784276316,35321.15938955887,720.3156052825507,2.039331714279685
광주,광주광역시,남구,2022,36502.879578354834,34159.15577796532,2343.723800389511,6.861187716768315
광주,광주광역시,남구,2023,34888.82380444632,35054.635595777676,165.81179133135447,0.4730095991964226
광주,광주광역시,동구,2021,38114.06885108083,37892.48793886166,221.5809122191713,0.5847621105710586
광주,광주광역시,동구,2022,39230.7470198526,37575.02730785404,1655.7197119985576,4.406436483553731
광주,광주광역시,동구,2023,38339.08285886654,37204.3755624507,1134.707296415836,3.049929690423465
광주,광주광역시,북구,2021,107950.54945275545,105547.13816575725,2403.4112869982055,2.2770975402703493
광주,광주광역시,북구,2022,108942.09023587735,108419.02912848078,523.0611073965702,0.48244400600260157
광주,광주광역시,북구,2023,110653.05334861412,107065.45702765607,3587.5963209580514,3.3508438861203755
광주,광주광역시,서구,2021,110838.05972042771,109141.3483091885,1696.7114112392155,1.5546000095514407
광주,광주광역시,서구,2022,112665.5896294084,113805.726518247,1140.136888838606,1.0018273453540165
광주,광주광역시,서구,2023,115931.37024386642,121235.87637175473,5304.506127888308,4.375360072147868
대구,대구광역시,남구,2021,34063.08731188078,32358.99,1704.0973118807779,5.266225280457696
대구,대구광역시,남구,2022,33463.826190697844,32029.78,1434.0461906978453,4.477227725878371
대구,대구광역시,달서구,2021,121683.81088434694,123931.42000000001,2247.6091156530747,1.8135910293395126
대구,대구광역시,달서구,2022,128213.81269757071,129566.11,1352.2973024292878,1.0437122040858429
대구,대구광역시,달성군,2021,69552.27880860436,77262.41,7710.131191395645,9.979149228448406
대구,대구광역시,달성군,2022,79532.77653246294,83939.3,4406.523467537059,5.249654771408696
대구,대구광역시,동구,2021,78371.8343929532,75236.48,3135.3543929532025,4.167332646281701
대구,대구광역시,동구,2022,77793.84547434778,75065.98,2727.865474347782,3.633957052645928
대구,대구광역시,북구,2021,103587.31441276324,93323.87,10263.444412763245,10.997662669543436
대구,대구광역시,북구,2022,96248.04858521093,94636.67,1611.3785852109286,1.7027000054111463
대구,대구광역시,서구,2021,40503.13149261672,41835.08,1331.9485073832839,3.1838077216137366
대구,대구광역시,서구,2022,43092.868287445075,42223.59,869.2782874450786,2.058750303906131
대구,대구광역시,수성구,2021,93250.75585554776,95287.92,2037.1641444522393,2.1379038858779156
대구,대구광역시,수성구,2022,98244.06022013302,97331.7,912.3602201330214,0.9373721204222483
대구,대구광역시,중구,2021,56136.4711750791,58998.06,2861.5888249208947,4.850310035484039
대구,대구광역시,중구,2022,60768.12809694679,58720.88,2047.2480969467942,3.486405682181184
대전,대전광역시,대덕구,2021,84290.02147413156,77651.93,6638.091474131565,8.548520911368932
대전,대전광역시,대덕구,2022,80035.05145560867,78611.04000000001,1424.0114556086628,1.8114649743962967
대전,대전광역시,대덕구,2023,80180.67586136119,77968.84,2211.8358613611927,2.836820275075521
대전,대전광역시,동구,2021,38828.65269918125,37314.2,1514.4526991812527,4.058649787966117
대전,대전광역시,동구,2022,38766.640730058025,39841.75,1075.109269941975,2.6984489133684515
대전,대전광역시,동구,2023,40845.884992795574,41731.78,885.8950072044245,2.1228306274125486
대전,대전광역시,서구,2021,130723.26652786163,127758.27,2964.996527861629,2.3207863787304173
대전,대전광역시,서구,2022,131788.4722469942,130065.48,1722.9922469942103,1.324711404589604
대전,대전광역시,서구,2023,132556.98128843182,135095.41,2538.42871156818,1.8789896056188586
대전,대전광역시,유성구,2021,143546.61530626455,148098.32,4551.704693735461,3.073434387193225
대전,대전광역시,유성구,2022,152439.3985324164,153516.72,1077.3214675835916,0.701761650186111
대전,대전광역시,유성구,2023,157229.98412834632,157975.99,746.0058716536732,0.47222737559908523
대전,대전광역시,중구,2021,49167.552600611016,49446.42,278.86739938898245,0.563978948099746
대전,대전광역시,중구,2022,51264.485880364286,47586.770000000004,3677.7158803642815,7.728441918550642
대전,대전광역시,중구,2023,48698.74516163779,49516.91,818.164838362216,1.6522938090486987
부산,부산광역시,강서구,2021,133847.19672776712,124717.04999999999,9130.146727767133,7.3206884926857505
부산,부산광역시,강서구,2022,129300.09407832929,127785.87999999999,1514.2140783292998,1.184961967886671
부산,부산광역시,금정구,2021,43141.54964547952,43641.36,499.81035452047945,1.1452675959696936
부산,부산광역시,금정구,2022,45285.40591431552,44747.06,538.3459143155196,1.2030866705332588
부산,부산광역시,기장군,2021,45987.88537815592,46134.76,146.87462184407923,0.3183599998007559
부산,부산광역시,기장군,2022,47614.9335318891,46459.07,1155.863531889103,2.487917928381052
부산,부산광역시,남구,2021,61378.79858292102,59548.93,1829.8685829210226,3.0728823891899024
부산,부산광역시,남구,2022,62192.28792000765,58857.54,3334.7479200076486,5.665795614304724
부산,부산광역시,동구,2021,44146.34467038981,40758.29,3388.054670389807,8.312553520743403
부산,부산광역시,동구,2022,42551.05279996246,43711.04,1159.9872000375399,2.653762527813431
부산,부산광역시,동래구,2021,41485.72198738421,40766.48,719.2419873842082,1.764297499769929
